text,labels,predictions,probabilities
Curtindo muito meu final de semana... Só que não! buscofem cólica nofilter TPM  dor pain… ,ironia,ironia,0.999999280372392
Cumprimentei toda a força supreme e conhecia dois sons ahah ,ironia,ironia,0.9999992775558508
 Somos 40 milhões rsssss ,ironia,ironia,0.9999992747282864
"Só lembrando que não tenho que passar boa inpreção pra ninguém, não sou inpresora",ironia,ironia,0.9999992661790196
 mais uma vez o r7 me deixando bem informado! Parabéns! ,ironia,ironia,0.9999992803723918
Como é lindo ver a arte! hipocrisia  PovoCego… ,ironia,ironia,0.999999283177952
" Oh, mas eles são pessoas de bem, é claro que nunca vão precisar saber de nada disso...",ironia,ironia,0.9999992747282866
M'encanta la manera en la que escomençen els meus nadals. ! ,ironia,ironia,0.9999992546230292
"Schweinsteiger chorando dessa forma, até lembrou o choro dos 20 jogadores q saíram do Corinthians !!! ",ironia,ironia,0.9999992747282868
 vc tem que ter consciência antes dessas declarações desnecessárias hahahahah  menosmimimi maisfutebol,ironia,ironia,0.9999992803723918
Como assim minha timeline do Facebook não reflete a grande sociedade brasileira e suas classes em seu total? Estou chocado. ,ironia,ironia,0.9999992747282866
esse aderiu aquela piada do limpa fossa kkk  ,ironia,ironia,0.9999992690399144
Me emocionei com a declaração de Eduardo Cunha... Ele com a voz embargada e jurando ser um santo. Mas não fala nada sobre o FGTS. ,ironia,ironia,0.9999992661790196
Respeito pelos funcionários.  orgulhodeserpucsp obrigadafundasp ,ironia,ironia,0.9999992803723918
Segredos para casamentos de sonhos tem encontro no Shreraton Salvador Economia ,n_ironia,n_ironia,0.0012448433020883
opinião |  Líder do PT na Câmara afirma que solução para economia é oposto que prega . ,n_ironia,n_ironia,0.0012472739770557
Reembolsos fiscais aumentam défice em 314 milhões de euros  economia portugal irs,n_ironia,n_ironia,0.0012448433020883
Amo tudo isso,ironia,ironia,0.9999992517057084
"olha se eu pudesse eu trocava viu, mas como nao posso fico cm esse bosta msm :) ",ironia,ironia,0.999999283177952
La camicia di forza...posso averla havaiana? satira,ironia,ironia,0.9999992747282868
teve negada a prestação das contas de campanha! mas ele ñ esta no BBB pelo $  ,ironia,ironia,0.9999992747282868
TEM UM GRINGO NA MINHA CASA  ai se fosse vdd nem perderia tmp no twitter  Corria no insta e postava oq tava acontecendo ironico ,ironia,ironia,0.9999992803723916
"Valentino,retirate.  Ironía ¿Estais tontos o que?",ironia,ironia,0.999999277555851
"  todo momento falando de loja e o canal faz de desentendido, ótimo atendimento o seus ",ironia,ironia,0.9999992803723918
 ai tenho que arranjar um marcador para a minha colecção!  As vítimas podem esperar :/,ironia,ironia,0.9999992661790194
É  tão bonitinhos esses meninos pagando de cachaceiro ....   ,ironia,ironia,0.9999992661790196
Um judeu a ajudar os Alemães ,ironia,ironia,0.999999190901004
O que é a inflação? Economia,n_ironia,n_ironia,0.0012472739770557
"boatarde, um pouco de  pra uma semana longa! ",ironia,ironia,0.9999992775558508
 ne? nao merecia isso ,ironia,ironia,0.9999992747282866
Rússia restringe importação de produtoras de carne brasileiras  economia,n_ironia,n_ironia,0.0012448433020883
"O Bahia caiu por culpa do presidente, segundo avaliação de parte da imprensa. O Vitória naufragou, mas p/ culpa da gravidade. ",ironia,ironia,0.9999992690399142
"J&F procura bancos para vender Alpargatas, Eldorado e Vigor  Economia ",n_ironia,n_ironia,0.0012448433020883
"Acabei de ganhar, mas não posso... Snif ... Troco por pé de alface!!! Kakakakakakakakakaka ",ironia,ironia,0.9999992747282866
O padre ta of pra mim...             Tou tao triste que ate choro!!! Ah ah ah....     ...,ironia,ironia,0.999999280372392
Economia: Toyota fará recall do Corolla para trocar cinto traseiro  ,n_ironia,n_ironia,0.0012448433020883
ai que querida <3 ,ironia,ironia,0.9999992747282868
Camino Mordor ganazas ,ironia,ironia,0.9999992487769696
Continuemos a destruir a indústria e o comércio... economia geringonça  via ,n_ironia,n_ironia,0.0012448433020883
Vou postar junto a hashtag  pq com certeza vai ter gente que não vai entender... ,ironia,ironia,0.999999280372392
Movimentonegro e feminista fazendo censura por causa de opinião? É coisa da sua cabeça  ,ironia,ironia,0.9999992747282866
Promoção assim só o Carnaúba faz! Aproveite nossas ofertas de fim de semana :D oferta promocao economia... ,n_ironia,n_ironia,0.0012472739770557
Adoro ser a segunda opção dispensável de alguém :-\  ,ironia,ironia,0.9999992546230292
...mas pela a falta de habilidade e aptidão da presidente Dilma. <- E eu que pensava que a culpa era do FHC. ,ironia,ironia,0.999999280372392
"  sua neh, Anterito?! Ronaldo Nazário não tem condições morais pra falar nada contra seus comparsas!! É muita hipocrisia!",ironia,ironia,0.9999992859725744
"Acho que vou por  quando estiver sendo irônico, e brincadeira quando estiver brincando, porque tá difícil kkkk",ironia,ironia,0.9999992803723916
faltou o  aí. hahahaha xDEu não adoro quando isso acontece. =X,ironia,ironia,0.9999992747282866
"Muito ruim não poder ser racista livremente, onde está a liberdade de expressão desse coitado desse rapaz? ",ironia,ironia,0.999999283177952
Não PRECISA DE LIBERAÇÃO DO MONTERREY basta o Vitória n devolver o ITC que a transferência é Nacional. JeitinhoCBF,ironia,ironia,0.9999992747282866
"sstvi Elisabete vai á chapa com os seus dois amores""""",ironia,ironia,0.9999992661790196
Sábias palavras! Maceio Alagoas Recife Brasilia  Risos CurteAi Politics… ,ironia,ironia,0.999999277555851
Tarde divertidisima me espera historia meencanta  yopuedo diassinvidasocial empiezanya… ,ironia,ironia,0.9999992775558508
Na SIC Not. estão a dizer que as desigualdades são culpa do Reagan e Thatcher. narrativas ,ironia,ironia,0.9999992546230292
"Parabéns São Paulo, vocês fizeram uma escolha fantástica. Ele é realmente incrível, um prefeito nota 10.  ",ironia,ironia,0.999999277555851
Não acredito. O governo do Paraná é do psdb e não faz coisa errada.  ,ironia,ironia,0.9999992747282866
"NEm sei que ta aconteceno nesse Brasil, e o povo falando que a dilma saiu? qual vai ser a diferença ? Sem  serio..",ironia,ironia,0.9999992747282868
estudar ate o natal! como eu amo esse IF ,ironia,ironia,0.999999277555851
machismo é maneiro msm. Só mulher pode ser objeto. O inverso é viadagem.  ,ironia,ironia,0.9999992747282868
  a propaganda  da Samarco não provoca   ,ironia,ironia,0.9999992747282868
Exite o(a) corno(a) ateu vc avisa avisa mas só acredita vendo kkkkkk ,ironia,ironia,0.999999280372392
La meua bona sort  ,ironia,ironia,0.9999992546230292
Foi um maquiador da globo que foi lá fazer isso pra ela fazer vídeo e se sair de coitada ,ironia,ironia,0.9999992690399142
“: Lava-Jato: Collor e Lindbergh Farias estão juntos na lista de Janot.   ,ironia,ironia,0.9999992428850588
Vou começar o ano com a stora mais que querida da escola  ,ironia,ironia,0.9999992428850588
RTUOLNoticias: Fazenda: decisão da S&P reflete aumento da incerteza relacionada a crise política  EconomiaTimBeta…,n_ironia,n_ironia,0.0012448433020883
"É tanto radar novo e investimento em tecnologia, que daqui a pouco teremos que absurdamente"" andar na velocidade que a lei manda. """,ironia,ironia,0.9999992661790194
Para que saúde e educação não é mesmo .,ironia,ironia,0.9999992775558508
"Amanhã vão estar -4°, que bom! ",ironia,ironia,0.9999992718896556
Todos aqueles que odeiam Pepe por não ser Português estão agora preocupados por ele não ter treinado? ,ironia,ironia,0.9999992458367678
temos de usar tags do género   hiperbole e por aí fora...,ironia,ironia,0.999999227952316
". MOMENTS BOMDIA POLÍTICA ECONOMIA LAVAJATO BRASIL  'Se quiserem, me derrubem', diz Temer a jornal",n_ironia,n_ironia,0.0012472739770557
"só não vou sair hj pq não quero beber , e como não tenho motivos nenhum pra isso (  ) , melhor não ir ..",ironia,ironia,0.9999992803723918
"Golpe da Veja,agressão a petistas,boca d urna tucana,boato sobre morte do doleiro.Aécio tem razão: essa eleição está mto suja, né? ",ironia,ironia,0.9999992775558512
"Atacar politicos em aeroportos é estimulá-los a usar jatinhos de empresários, um absurdo! ",ironia,ironia,0.9999992775558508
"   uau, que novidade ! ",ironia,ironia,0.9999992747282864
Se me conheces à 2 dias o problema é teu ,ironia,ironia,0.9999992747282866
Economia e Capitalismo: IBGE: PIB cresce 1% no primeiro trimestre de 2017....  PIB QueJunho economia Brasil,n_ironia,n_ironia,0.0012448433020883
"Mas quem sabe das coisas é o , incompetentes são dos dirigentes do Grêmio   ",ironia,ironia,0.999999277555851
"ele é tão bom, mas tão bom que os demais times brigam pra contratá-lo  paz",ironia,ironia,0.999999280372392
+ de 49% d economia ThermaProHardcore Integralmédica Compare preços d suplementos e economize d verdade!,n_ironia,n_ironia,0.0012448433020883
Dica de Leitura.Estudo Aprimoramento Conhecimento Economia ,n_ironia,n_ironia,0.0012448433020883
" Com fé em deus, um dia vou ver a kefera, e vou abraçar ela tao forte, ate ela ficar magra.",ironia,ironia,0.999999283177952
uhum  'regram beniciobarbudoIsso basta beniciobarbudo  friends amigos bff… ,ironia,ironia,0.9999992803723918
"passei frio dia todo, peguei a blusa, tô com calor ",ironia,ironia,0.9999992604235944
Base aliada já planeja o pós-Temer   Temer Politica impeachment Economia mercados market stocks  China Dolar,n_ironia,n_ironia,0.0012448433020883
"Mirando Stand Up"" sentados..  (?""",ironia,ironia,0.9999992718896556
-Da quando sei a Cortina?-D'Ampezzo!Buon2015!  amicamia persempre sapevatelo,ironia,ironia,0.9999992803723916
"Sexta, fim do mundo, tem @_zecaetano  no Rosário - foi?! @gisawdias @samara_ancheta",ironia,ironia,0.9999992690399142
"Claro que daria (). O Flamengo foi flagrantemente favorecido pela arbitragem na rubensliga, vide o jogo contra o bacalhau na TG.",ironia,ironia,0.9999992661790196
nem eu paneleiro  ,ironia,ironia,0.9999992633069272
 Coerente. Quem prendeu os presidentes petralhas na CF esse ano ñ poderia homenagear cantora comunista.  ,ironia,ironia,0.999999277555851
"Toda vez q a Dilma fala do PMDB visualizo um   "" . Ela só não fala, mas pensa , certeza !""",ironia,ironia,0.9999992747282864
clara_postal: Colagem e croquis!  moda croqui arte laboratório criatividade   UCS Campos 8 ,ironia,ironia,0.9999992690399142
Gesner Oliveira: Informação em prol da concorrência é (quase) tudo que o consumidor quer  Economia,n_ironia,n_ironia,0.0012448433020883
Economia.País tem um milhão a mais de desempregados em três meses ,n_ironia,n_ironia,0.0012472739770557
"Como o mercado cria empregos, e como o estado os destróiTrabalho Emprego Desemprego CLT Economia Brasil",n_ironia,n_ironia,0.0012448433020883
Qual é o segredo da Austrália para crescer por mais de 25 anos sem recessão economia sociedade,n_ironia,n_ironia,0.0012448433020883
"   será MESMO q tem indústria da multa em SP ? Será q tem meta mesmo, ein  e ? ",ironia,ironia,0.9999992690399142
- pessoas que pensam que têm confianças quando não tem é outro nível lol ,ironia,ironia,0.9999992747282864
"A direita se manifestando em defesa da democracia, e pedindo impeachment pq seu candidato ñ ganhou.tendi  mimimi",ironia,ironia,0.9999992775558508
O negócio é trabalhar para poder comprar café e tomar seee der tempo.   ,ironia,ironia,0.9999992604235944
"Saber que nos EUA a campanha presidencial está empatada me dá um sentimento de pelo menos não estamos sós no retrocesso"" """,ironia,ironia,0.9999992661790196
: gente sin pareja dando consejos de pareja.,ironia,ironia,0.999999277555851
"Muito boa, a refinada  do Constantino em relação ao TicoSantaCruz  Rs  via ",ironia,ironia,0.9999992718896554
 Acho que faltou a hashtag  na hora.,ironia,ironia,0.9999992633069276
Estou com o coraçãozinho parrido!  Jornal JornalVS VS… ,ironia,ironia,0.9999992633069276
"O que falar dessas chapas do DCE que super expõem suas propostas ao invés de brigar e que claro, são super apartidárias ",ironia,ironia,0.9999992718896556
"redução da maioridade penal sim! O bandido q chuta a própria mãe aos 6 meses d gestação, q arque c/ as consequências e vá p/ cadeia. ",ironia,ironia,0.9999992690399144
Melhor dia de sempre ,ironia,ironia,0.9999992604235944
O rapaz de Hermano mayor de hoxe é Dios. Non comprendo que precise ter terapia. Está totalmente adaptado á sociedade ,ironia,ironia,0.9999992775558508
"Vocês que não entendem  e , saiam do twitter e migrem para o chorume book, ops, digo facebbook.",ironia,ironia,0.9999992690399142
"tem muita gente chata nas redes socias, cheios de críticas mimimimi! E quem não quer receber crítica não faça nada ",ironia,ironia,0.9999992775558508
  com continues aixina de cendrós acabe el sandwitx i me'n torne a casa  Anem! Un abraç!,ironia,ironia,0.9999992633069272
"Ufa! Ainda bem, né????  ",ironia,ironia,0.9999992546230292
Diário ♔DAVINIANAS   já saiu!  Graças a    uol economia,n_ironia,n_ironia,0.0012472739770557
Tateane é libertária ,ironia,ironia,0.9999992575289764
Hoje parece que vai ser uma daqueles casos fáceis...  SVUBR,ironia,ironia,0.9999992690399142
foi um delito sem importância né???   (sempre bom avisar),ironia,ironia,0.999999283177952
RT : SPFC pareceu o PT: querendo enganar o juiz. ,ironia,ironia,0.9999992775558512
 não percebeu a  kkk,ironia,ironia,0.9999992775558508
Amizade colorida........ Não sei nem o que é isso  ,ironia,ironia,0.999999277555851
nao foi o fim do mundo mas chegou perto... 41graus marcou meu carro ontem em POA!!! http://t.co/Frf6CQiR,ironia,ironia,0.9999992690399144
Economía/ Motor.-  ALD  Automotive compra  BBVA AutoRenting,n_ironia,n_ironia,0.0012472739770557
Presidente  fala agora sobre cortes feitos no próprio governo e a PEC do teto dos gastos públicos p/ recuperação da economia.,n_ironia,n_ironia,0.0012448433020883
"..alcançando um patamar de 825 milhões de dólares”. ComércioExterior Economia Pernambuco""",n_ironia,n_ironia,0.0012448433020883
Bandidaaaaaaa puxa pelos cabelos (),ironia,ironia,0.9999992747282868
 galero,ironia,ironia,0.9999992604235944
Grandissima UBIbanca!!   risate LapoElkann,ironia,ironia,0.9999992775558512
Indice de empresas sostenibles (DJSI)  ade negocios economia ,n_ironia,n_ironia,0.0012448433020883
" imagina, que isso? Ele é o melhor sqn ",ironia,ironia,0.999999277555851
Nós não precisamos de investimentos Mr. Obama. Afinal estamos todos empregados. Inclusive eu.    ,ironia,ironia,0.9999992633069276
Muito triste ter que colocar a tag  num tweet. Ma não dá pra facilitar né?,ironia,ironia,0.999999280372392
"Muito compreensiva, ela!Saiba mais sobre ironia em:  ",ironia,ironia,0.9999992369469372
aiaiaiaia verás como corre el Javi ,ironia,ironia,0.9999992718896554
O que tem de bom hoje?  economia,n_ironia,n_ironia,0.0012472739770557
 precisa da hashtag  msm?,ironia,ironia,0.9999992575289764
" MEU DEUS, É O CAOS NO COLORADO ",ironia,ironia,0.9999992718896554
"Leilão prevê envio de 22,4 mil toneladas de milho para o Nordeste  economia",n_ironia,n_ironia,0.0012448433020883
Que coisa... ela deveria ter aceitado a invasão sem reagir.  ,ironia,ironia,0.9999992803723918
 Mas aí seria muita afronta à família brasileira. ,ironia,ironia,0.9999992661790196
 te amo tanto kkk..,ironia,ironia,0.999999277555851
Acordando numa segunda chuvosa e fria na Bahia ! Só pode ser brincadeira. Ou ironia do destino.  segunda monday bahia boracomecar,ironia,ironia,0.9999992633069276
eu sei :) ,ironia,ironia,0.9999992718896554
":  é eu querer cuidar de vc, se não consigo cuidar nem de mim""""",ironia,ironia,0.9999992775558508
Fantastico ainda ouviria o especialista Fernando Holiday p falar dos beneficios da volta da escravidão ,ironia,ironia,0.9999992718896554
videoshowaovivo ,ironia,ironia,0.9999992803723918
"É hora do Brasil refletir se presidencialismo é realmente o melhor, diz professor de Stanford"" economia feedly""",n_ironia,n_ironia,0.0012472739770557
"A tragédia principal da minha vida é, como todas astragédias, uma ironia do Destino."" desassossego """,ironia,ironia,0.9999992604235944
3 dicas para impulsionar seu negóciosem alto investimento  economia,n_ironia,n_ironia,0.0012448433020883
É uma das maiores desgraças da nossa legislação trabalhista! SalárioMínimo economia discriminação,n_ironia,n_ironia,0.0012472739770557
Status: Alterando minha definição para ENCANTO.  ,ironia,ironia,0.9999992546230292
Il mio ricordo e di  e grinta! Ciao wondy,ironia,ironia,0.9999992633069276
"Publicidade Infantil caiu no ENEM,o q fiz foitrabalho infantil"".Com isso infere-se q essa gente q elabora essas prova são pedófilo """,ironia,ironia,0.999999280372392
 esqueci de colocar ,ironia,ironia,0.9999992575289764
O meu padrinho é a pessoa q mais gosta do dia da mãe ,ironia,ironia,0.9999992661790196
 Que grande MERDA! Valeu Brasil! Valeu presidente! ,ironia,ironia,0.999999283177952
Prefeitura assina contrato com Banco Interamericano de ... .Veja mais detalhes no site.   Economia Notícias,n_ironia,n_ironia,0.0012448433020883
": Acusado de matar amigo com golpe de espada, ex-'Power Ranger' é preso  arte imitando a vida. """,ironia,ironia,0.9999992517057084
"Sabe qual é a  da vida?É ter pressa para crescer e, depois, suspirar pela infância… """,ironia,ironia,0.9999992458367678
"Gays e sua aversão a qualquer sinal de feminilidade no possível parceiro. Um viva ao gay heteronormativo, barbado, peludo, ativão ",ironia,ironia,0.9999992604235944
Bom dia! E pintou o campeão!! Expliquem essa ateus. Pet é o cara.  ,ironia,ironia,0.9999992775558512
Tão bom não ser prioridade na vida da pessoa que é prioridade na sua ,ironia,ironia,0.9999992633069272
"Hoje em dia se fala tanto do antibíblico sonhos de Deus"" que eu vou começar a ficar na torcida para que ""Ele"" consiga realizá-los. """,ironia,ironia,0.9999992604235944
Peligro. Humanos!!!...Viñetas Humor Crítica Ironía ,ironia,ironia,0.9999992718896556
"Em 2016, os latrocínios aumentaram 15% em comparação a 2015.Mas estão roubando menos carros.Então, tudo bem  sqn  ",ironia,ironia,0.9999992575289764
Tela Desordem & Progresso Por Fabio Gerevine / 2012brasil patriaamada desordem progresso contestação tela  obrapictorica,ironia,ironia,0.9999992575289764
"E o elenco que ja era ridiculo no setor de ataque vai ficar sem Richarlison.Nao me preocupo,temos magnata,osvaldo e marcos jr! ",ironia,ironia,0.9999992661790194
"vou passar a adotar o estilo de resposta do Antero, pra não render com os haters  ",ironia,ironia,0.9999992604235944
 porque será? .com,ironia,ironia,0.9999992718896556
"hambre crisis sosvenezuela ironía: Famélicos, por   ",ironia,ironia,0.9999992661790196
Divertidas dos semanas ,ironia,ironia,0.9999992249306092
Diva Depressão® on Instagram: “diva divas humor piada  sarcástica ironica  recalque... ,ironia,ironia,0.9999992747282868
"Moça do  : Volta mais tarde.""Ah tá. Eu não trabalho né, posso fazer isso. Essa empresa chama ""Poupa Tempo"" pq mesmo?""",ironia,ironia,0.9999992775558508
Felipe Massa se aposentando? Pensei que ele já tinha vazado há tempos ,ironia,ironia,0.9999992747282864
- Eu Nunca Vou Te ABANDONAR  Diz A Pessoua Que  Hoje Nem Olha Mais Pra Sua Cara !  :/,ironia,ironia,0.9999992718896554
"Poxa vida, mas como vcs mudam d opinião rápida hein!!!! NãoAdiantaZicar",ironia,ironia,0.999999277555851
a organização das testemunhas de Jeová não abriu a porta à reportagem da tvi ,ironia,ironia,0.9999992546230292
Sacanagem o bombom que minha princesa me deu...Não sei se começo a rir ou choro! Kkkdestino? ? coisasdavida? ,ironia,ironia,0.9999992718896554
Trânsito do Recife ta uma paz hoje sem aulas. Sendo assim: Acabem com as escolas e o problema de mobilidade é resolvido! FicaDica ,ironia,ironia,0.9999992775558508
"Quadriceps, triceps, biceps… Amigos anatomistas, onde é o uniceps?? Hehehehe   joke piadinhatosca",ironia,ironia,0.9999992747282866
"13 senadores () votaram pela soltura do senador"" Delcídio do Amaral. Veja quem votou deste modo, anote, e... """,ironia,ironia,0.9999992575289764
Petrobras anuncia venda de 100% da participação no Campo de Juruá economia  via ,n_ironia,n_ironia,0.0012448433020883
"Urgência na definição do alcance do foro privilegiado""  economia feedly""",n_ironia,n_ironia,0.0012472739770557
"Que engrassado, tô morrendo de rir com sua piada ",ironia,ironia,0.9999992747282866
"Prefiro os animais aos humanos."" Mas como? Os humanos não são animais também?! aforismo  paradoxo""",ironia,ironia,0.9999992718896554
PT precisa de 171 votos para arquivar o processo de impeachment.Que IRONIA do destino.dilma impeachment destino  petralha sai,ironia,ironia,0.9999992803723916
-Se eu me arrependo de ter ficado com vc??. Imagina...  QuintaDetremuraSDV,ironia,ironia,0.9999992690399142
"E ela disse que isso vai durar o tempo que for necessário. Relaxa, dá pra aguentar esses pequenos aumentos.",ironia,ironia,0.9999992604235944
"Então a inflação não existe só aqui, né???   ",ironia,ironia,0.9999992718896556
Viva a Disney! Mal sabe ele que a empresa incentiva as pessoas a beijarem uma mulher em coma cercada por anões ,ironia,ironia,0.9999992399217968
" uhum, sabe sim. ",ironia,ironia,0.9999992690399144
Tá passando Super Star na Globo. O símbolo do PT é uma estrela. Só não vê quem não quer. ,ironia,ironia,0.9999992690399142
PARA NADA  ,ironia,ironia,0.9999991387186472
 você é brasileira ?   ,ironia,ironia,0.9999992690399142
"RT @O_Capu: Xapramim :*** RT @StefannySantos: @o_capu haeuae A gente fica preocupada, bem no dia do fim do mundo ainda! Hahah Te cuida e quebra tudo! ;D",ironia,ironia,0.9999992633069276
"A psicologa ajudou tanta, meu Deus ",ironia,ironia,0.9999992803723916
"se vc nao enjere nem um tipo de álcool, vc ja pode ser meu amgdiganaoaoalcool  soquenuca mdspqeutousando",ironia,ironia,0.999999277555851
Amigos moram perto e não se trombam...,ironia,ironia,0.999999277555851
  faltoume o de ironía... seica ;),ironia,ironia,0.999999277555851
"to percebendo, né  kkkkkkkkk",ironia,ironia,0.999999277555851
"O rio doce que se encontrava em MG morreu, mas não esquenta a cabeça porque somos todos franceses! deboche",ironia,ironia,0.999999280372392
Numa vitrine de loja...só os fortes entenderão hahahaha   Carioca Shopping ,ironia,ironia,0.9999992803723918
Pq insistir em acreditar no errado kkkk  ,ironia,ironia,0.999999283177952
É safra de abacate margarida!!!   amoabacate abacatemargarida ficaadica economia esafra fruta,n_ironia,n_ironia,0.0012472739770557
... Esse vídeo é pra pra mostrar o quanto o povo das outras regiões falam mal mas pagam pau. ,ironia,ironia,0.999999280372392
"Economía | AFPs el salvavidas de Bachelet"" por AntonioArroyo""",n_ironia,n_ironia,0.0012472739770557
"nossa, que grande ofensa para Deus, chamou ele de mulher. Absurdo. Ser mulher é o pior defeito do universo ",ironia,ironia,0.999999277555851
interessante perceber como o catedrático vai dar uma entrevista precisamente ao jornal de quem o   tanto se queixa ,ironia,ironia,0.999999245836768
So notícia boa! Uhuuu ,ironia,ironia,0.999999277555851
"AGORA VAI! Realmente bater em jogador resolve tudo, vasco não cai mais!  ",ironia,ironia,0.999999283177952
Economia.Presidente do Senado admite possibilidade de acelerar reforma trabalhista ,n_ironia,n_ironia,0.0012448433020883
Assistindo a Copa do Nordeste e por ironia o Esporte Interativo está transmitindo o jogo cujo nome de um dos times se chama GLOBO. ,ironia,ironia,0.9999992747282868
ECONOMIAALERTANÃO! QUEIRAM ASSISTIR O MAIOR ESCOAMENTO FINANCEIRO MUNDIALQUEREMOS! UM BRASIL PARA TODOS!DiretasJÁ!,n_ironia,ironia,0.6872700594236812
¡Qué afortunado cúmulo de casualidades! IroníaLaBellayLaBestia,ironia,n_ironia,0.1625916610133735
"Boa a marcação das linhas do campo, da para ver bem direitinho onde começa a área e termina ela. ",ironia,n_ironia,0.364803089169032
"Galicia, Economía | Galicia rexistra no primeiro cuadrimestre un incremento no volume de pernoitas e viaxeiros... ",n_ironia,ironia,0.975357153204958
Essa apresentadora do fantástico (que não assisto há anos por isso não sei nome) é quase o clone da claudia cruz-cunha ,ironia,n_ironia,0.3187787356776065
Não é golpe! É apenas vontade popular ,ironia,n_ironia,0.4436063712881632
Cada vez mais brasileiros largam tudo para começar do zero no exterior  economia,n_ironia,ironia,0.8659969709057025
NH Hoteles crecerá moderadamente  por  economía ,n_ironia,ironia,0.7993292420985183
a ironia de ver pessoal amigo dos animais revoltado com a chamada de atenção para o facto dos caracóis serem cozidos vivos,ironia,n_ironia,0.2361074625809746
a volte rimane solo l'  ,ironia,n_ironia,0.0597971229691508
 Ajá!!! Seguro ironía,ironia,n_ironia,0.3566223936114975
O BlogAssaíBonsNegócios serpenteia pela diversidade do Pará! Confira:  Assaí Jambú Economia ,n_ironia,ironia,0.5780093202212182
"Após a , a notícia de O Bobo fica assim:  EconomiaGolpeNoBrasil",n_ironia,ironia,0.5779972601681014
Economia: Pequenas empresas contrataram 60% mais que grandes em 2016 ,n_ironia,ironia,0.5290418060840998
Zara pagará R$ 5 mi por descumprir acordo com Ministério Público  economia,n_ironia,ironia,0.9330880728874676
"  Bom Dia provedores de Internet, quero dizer que se houver redução de internet vcs não teram mais meu bom dia ",ironia,n_ironia,0.3803925243084487
Medida vai colocar limiteao trabalho intermitente  economia,n_ironia,ironia,0.8005575058716043
Congresso Nacional cria Frente Parlamentar de Economia Digital  brasilpaisdigital,n_ironia,ironia,0.8540362888980227
"Economia e Capitalismo: Segundo o governo, PIB do 1º trimestre será positi...  economia Brasil IBGE",n_ironia,ironia,0.5102922471479012
"progressistas  RT  Negros contra cotas, mulher machista, gay homofóbico. Me dá tão nos nervo: só umas palmada educaria.",ironia,n_ironia,0.2806385987847481
Ah que saudade dessas aventuras que deram em tragédia. ,ironia,n_ironia,0.3854835899772805
"Agora que tenho 1000 seguidores, minha vida finalmente ganhou um significado    TwitteiroAnonimoReidoSdv",ironia,n_ironia,0.2468977981821953
Pesquisa: diferença de 800% em medicamentos no interior e litoral de SP  economia,n_ironia,ironia,0.9849549260809972
  hahahahahah me voy a dormir q te peteeen,ironia,n_ironia,0.261366414690997
"City x Real, e eu estarei assistindo a cadeira de futebol. Que  da vida né",ironia,n_ironia,0.2137705091792748
JBS pagará R$ 10 mi em indenizações a demitidos em 2011  Economia,n_ironia,ironia,0.9162213204002108
Se fechou a Paulista tem que mandar a PM tirar  ,ironia,n_ironia,0.0127095633720475
"VC não lembra que as indicações do CoLLor foram todas anuladas""?  """,ironia,n_ironia,0.0539457134966522
"tem que usar a hastag ... Se não, a galera pensará sempre que é real hahahahaha",ironia,n_ironia,0.0157145928433671
... e silenzio! justice italia  life nofear kotiomkin fabriziogilli true instapic ,ironia,n_ironia,0.3182052056318902
Petróleo recua com atenção do mercado voltada aos estoques dos EUA economia: O Brasil precisa processar sua matéria prima e  exportar manu?,n_ironia,ironia,0.6061695553391381
Senado pode acelerar tramitação da reforma trabalhista  notícias Economia ,n_ironia,ironia,0.5909124836035503
Juros médios do Cartão de Crédito caem para 345% ao ano em Maio → Economia Crédito MasterCard Visa JornaldosCanyons JdC,n_ironia,ironia,0.5917022549267169
-Hai presente?-No e  manco tanto futuro -cit instagood instagram sorriso  tags… ,ironia,n_ironia,0.1571779905381633
"Por isso sou contra o desarmamento, veja o aposentado que matou o jovem de 18 anos. Se não fosse a arma como ele ia se defender. ",ironia,n_ironia,0.2542853455823514
"É possível pular apreciação da reforma trabalhista na CCJ, diz Eunício  economia",n_ironia,ironia,0.6521211214797689
A ONU É UMA ORGANIZAÇÃO DO ANTICRISTO PAZ MUNDIAL É COISA DO DEMÔNIO ESPALHE P/ TDS OS GRUPOS DE WHATSAPP  ,ironia,n_ironia,0.4537832369630465
Confira as melhores imagens da missão do SebraeMA aos parques eólicos instalados na Rota das Emoções   Economia ,n_ironia,ironia,0.762378215816119
Hoje eu afirmo que faço parte da comunidade de software livre. Viva_Linuxas estou fazendo esse Tweet do iOS hahaha ,ironia,n_ironia,0.1246461145744374
Pagamento dos servidores do Estado acontece nesta terça (30) e quarta (31)  Economia ,n_ironia,ironia,0.7159725093210578
Meirelles: Previdência pode ser aprovada ainda este mês no Congresso  economia,n_ironia,ironia,0.645614570099021
Foto: safado-romantico1: safadeza safado  amor ,ironia,n_ironia,0.2051914615178148
 aff não fala da mc Melody melhor falsete do mundo rainha suprema do agudo ,ironia,n_ironia,0.3777755692715243
Um governo que quer acabar com o crack mas não tem coragem para vetar comercial de cerveja. DuasDeCinco Criolo,ironia,n_ironia,0.1143990827458112
Minha cabeça tá dando nó... ElectionDay globonews e globo são de direita ou de esquerda....Twitter tá divididinho...  globocoitada,ironia,n_ironia,0.0384899549143964
