text,labels,predictions,probabilities,pred_comb
"Protógenes Queiroz foi preso por gravar conversa de Presidente do Brasil e divulgar na imprensa,  parcialidade",ironia,ironia,0.9999992718896554,ironia
Eu feliz porque apanhei uma molha  ,ironia,ironia,0.9999992633069276,ironia
É guerra???? É sério que o perfil oficial do clube está fazendo apologia à violência???? hipocrisia  Botafogo PreLibertadores,ironia,ironia,0.999999283177952,ironia
Qie giro parti o vidro do meu telemovel que fixee  ,ironia,ironia,0.999999280372392,ironia
 Meu país é o SulRISOS,ironia,ironia,0.9999992661790194,ironia
felypenery: InovacaoTecnolo: Brasil não pode se contentar apenas com agroindústria -  - Tecnologia Economia TimB…,n_ironia,n_ironia,0.0012472739770557,n_ironia
Cenário internacional favorece novos negócios da UE com o Brasil  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Després d'escoltar a Reguant a l'anotador, em quedo més tranquil ",ironia,ironia,0.9999992065503828,ironia
Essa minha internet hj tá uma maravilha em ,ironia,ironia,0.999999280372392,ironia
Desculpe por ter os filhos mais lindos do mundo sorry sorrymesmo  estousarcastica  quemnaoentendeumaironianaoestapreparado,ironia,ironia,0.999999277555851,ironia
 Te falta el Ironía.,ironia,ironia,0.9999992747282868,ironia
twitter mola  PocoQueHacer,ironia,ironia,0.9999992633069272,ironia
Alguém já fez a piada do Jesus fazendo gol no Fábio? ,ironia,ironia,0.9999992575289764,ironia
Adoro esses programas de causos que passam a tarde inteira enrolando pra ter um desfecho já à noite no finalzinho. ,ironia,ironia,0.9999992633069276,ironia
Há conversas tão interessantes ,ironia,ironia,0.9999992487769696,ironia
¿Es momento comprar oro?  Mercados Economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Primeiramente, boa noite!! Rs AlinneIrônica AlinneRosa Alinnistas Alinnismo Humor  BoaNoite ",ironia,ironia,0.9999992747282864,ironia
"Hoje será dia encontrar os garotos kiwis"": peludos por fora e frutinhas por dentro. """,ironia,ironia,0.9999992517057082,ironia
"Olha, tô comovido msm com a dificuldade dos homens em assumir os filhos. Ainda bem q tem a mulher ali pra assumir né, então td bem. ",ironia,ironia,0.9999992747282866,ironia
"O Drama,  o Horror...  a !!"" """,ironia,ironia,0.9999992661790196,ironia
"FatoseVersoes Tudo é culpa do PT! ... Cadê os outros partidos envolvidos? Sabemos que o PT governou por 13 anos, mas fez pactos tbm",ironia,ironia,0.9999992747282868,ironia
"_Não se preocupe, quando sua paciência pra Falsidade e  acabar, vão dizer que está ignorante, metido(a),... ",ironia,ironia,0.9999992661790196,ironia
Economía: Wall Street Journal ve reducido tráfico tras bloquear a usuarios de Google ,n_ironia,n_ironia,0.0012472739770557,n_ironia
caca? no.super mafia Collboni super guai ,ironia,ironia,0.9999992747282866,ironia
Estudo revela os 5 países onde o desemprego mais vai crescer  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Aulas de história ministradas por professores esquerdalhas!!! Assim é fácil doutrinar uma geração! ,ironia,ironia,0.999999283177952,ironia
Imagina a Hayley fazendo o clipe 'Grow Up' kkkkkkMTVStars Paramore,ironia,ironia,0.9999992690399142,ironia
sempre desconfiei que era ela a sua fave  no BBB  ,ironia,ironia,0.9999992575289764,ironia
Que calor no? ,ironia,ironia,0.9999992690399142,ironia
Esqueci de usar a hashtag  e estou pagando o preço.,ironia,ironia,0.9999992633069272,ironia
A roma er venerdi ..... lo pensiamo spesso....  roma ,ironia,ironia,0.9999992633069276,ironia
"A Seleção Brasileira está com a imunidade baixa"", jargão médico. """,ironia,ironia,0.9999992718896554,ironia
Bater panelas não pode é GOLPE  mas talvez facões possa!! Há uma luz no fim do túnel. ,ironia,ironia,0.9999992775558508,ironia
Aqui filho de presidente vira dono da Friboi. ..  ,ironia,ironia,0.9999992775558512,ironia
"Caraca, que anúncio a INTZ fez em relação ao assunto hein, ninguém conseguiria imaginar o que eles falaram. Parabéns.  CBLoL",ironia,ironia,0.9999992690399144,ironia
"Não porque não sou Influenciador Digital, nem do Flamengo, nem de coisa nenhuma...  ",ironia,ironia,0.9999992690399142,ironia
Cheguei à conclusão q o Guerrero é de outro mundo. Consegue fz gol sem a bola chegar... ,ironia,ironia,0.9999992690399144,ironia
Aiii pero que piolaa!! Ironía,ironia,ironia,0.999999283177952,ironia
Precarietà e :  la cura di Alessia per la crisi    via  italia,ironia,ironia,0.9999992096437472,ironia
EconomiaDia dos Namorados: Serasa Experian recomenda ações para impulsionar as vendas do comércio online.Confira: ,n_ironia,n_ironia,0.0012448433020883,n_ironia
Agora o engraçado é meu padrasto ficar reclamando disso agora. Ele é o primeiro a pegar um cabo de vassoura pra bater no cachorro. ,ironia,ironia,0.9999992633069276,ironia
Tuitstar pero totalmente antisocial ,ironia,ironia,0.9999992747282868,ironia
"Vocês sabiam que as pessoas matam por não ter Deus, o Todo Poderoso, no coração? ",ironia,ironia,0.9999992517057082,ironia
União dos 3 Poderes  ,ironia,ironia,0.999999068732878,ironia
" claramente, lucas silva balon de oroHalaMadrid ",ironia,ironia,0.9999992747282866,ironia
PQP... : Jornalismo top em (y)  ,ironia,ironia,0.9999992575289764,ironia
Mas de una coisa eu tenho certeza: foi destino (Leia isso com voz de adolescente iludida) ,ironia,ironia,0.9999992546230292,ironia
  ariano é uma merda mesmo kkkkk,ironia,ironia,0.9999992775558508,ironia
A ABI vai criticar essa manipulação da Veja? ,ironia,ironia,0.9999992661790196,ironia
é preciso não perturbar a atividade económica ,ironia,ironia,0.9999990614288662,ironia
". Pq a gente não pode beber, não pode sair, não pode usar roupa de quer maneira"" Pq a gente não PODE VIVER.""",ironia,ironia,0.9999992718896556,ironia
BCV convoca tercera subasta Dicom Economia Venezuela ,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Amizades verdadeiras são como dinheiro: todo mundo quer, mas poucos a tem!  GostoDisso dinheiro cofrinho economia créditos dinheiro",n_ironia,n_ironia,0.0012472739770557,n_ironia
"além de emoticons, stickers, vamos mesmo ter que usar tags como  hellooowwww nãoquisteofender brincadeirinha qpobreza",ironia,ironia,0.9999992775558508,ironia
"Economia, nel primo trimestre cresce il Pil ",n_ironia,n_ironia,0.0012448433020883,n_ironia
"Ou será q pra ser garimpado"" pelo  precisa de alguma coisa além da competência ???????????????  !!""",ironia,ironia,0.9999992775558508,ironia
  apenas. Ironía,ironia,ironia,0.9999992718896556,ironia
Que divertido todo ,ironia,ironia,0.9999992661790196,ironia
Quando era aluno nunca ficava para substituição na facul... agora como prof tenho q frequentar...  ideserveit,ironia,ironia,0.999999283177952,ironia
"Olha ques efeitos perfeitos, que roteiro, que história!!!!! Sharknado melhor filme ",ironia,ironia,0.9999992747282866,ironia
VAI MONSTRO!   monstro academia frasedodia frases quote quotes humor ,ironia,ironia,0.9999992775558508,ironia
Qual é o momento certo para fazer um MBA? | Ricardo Betti negocios economia dinheiro,n_ironia,n_ironia,0.0012448433020883,n_ironia
Estudando... Sociologia foreva ,ironia,ironia,0.9999992309622424,ironia
Confiança no setor do Turismo no nível mais alto de sempre  Economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Zé de Gorete foi visto atravessando a rua apressado. JornalismoVerdade  RIPJornalismo,ironia,ironia,0.999999245836768,ironia
Calculo: Se eu recebesse 1 real de cada pinto que me mandam pela direct  já estaria rica  … ,ironia,ironia,0.9999992575289764,ironia
munik ganhou poxa ngm sabia disso achavamo q cacau q ia ganha nossa ,ironia,ironia,0.9999992803723918,ironia
"Queridos, queridos amigos... há coisas que não precisam vir com explicação ironia""... Qual a graça de  após uma tuitada ?!?!""",ironia,ironia,0.9999992747282866,ironia
"Economia: Conta de luz pressiona inflação, diz FGV ",n_ironia,n_ironia,0.0012448433020883,n_ironia
"  Se recontar SP, pode ser que Marina foi para 2º turno, não Aécio e Alckmin nem tenha sido eleito! ",ironia,ironia,0.9999992775558508,ironia
esqueci de botar ,ironia,ironia,0.9999992575289764,ironia
O meu dia estava a ser lindo e de repente ficou maravilhoso  ,ironia,ironia,0.999999236946937,ironia
" ou não?Porque tipo, quando tu tá no show, funciona. hahaha",ironia,ironia,0.9999992718896554,ironia
"Doria vai lançar programa de recape. Vitrine é a Paulista. PQ LÁ O ASFALTO É MUITO RUIM, NÉ?  ¬¬",ironia,ironia,0.9999992690399142,ironia
"Parabéns vc fez um gol no SPFC"" Que honraria!...  """,ironia,ironia,0.9999992747282866,ironia
Ladrão também tem coração kkkkkkkkkkkkkkkkkkk     ------  COMPARTILHE ,ironia,ironia,0.9999992718896554,ironia
"Após derrotar Dilma, Henrique Alves liga para cumprimentá-la pela reeleição  ",ironia,ironia,0.9999991619502226,ironia
Economia & Negócios já saiu!  Graças a  economia produtividade,n_ironia,n_ironia,0.0012448433020883,n_ironia
Economia Jornal de Negócios - 2017-06-07 .twitter.com/5TIvLxgywK,n_ironia,n_ironia,0.0012448433020883,n_ironia
colocou sim  ,ironia,ironia,0.9999992546230292,ironia
Governo de SP notifica donos de 408 milcarros por atraso no IPVA  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Que lindo volver a la rutina Ironía,ironia,ironia,0.9999992633069276,ironia
"http://t.co/SNdTSF5e Por enquanto, a melhor notícia pra depois do ""fim do mundo"" #rock #Uol89FM",ironia,ironia,0.9999992633069272,ironia
Curtindo muito meu final de semana... Só que não! buscofem cólica nofilter TPM  dor pain… ,ironia,ironia,0.999999280372392,ironia
Cumprimentei toda a força supreme e conhecia dois sons ahah ,ironia,ironia,0.9999992775558508,ironia
 Somos 40 milhões rsssss ,ironia,ironia,0.9999992747282864,ironia
"Só lembrando que não tenho que passar boa inpreção pra ninguém, não sou inpresora",ironia,ironia,0.9999992661790196,ironia
 mais uma vez o r7 me deixando bem informado! Parabéns! ,ironia,ironia,0.9999992803723918,ironia
Como é lindo ver a arte! hipocrisia  PovoCego… ,ironia,ironia,0.999999283177952,ironia
" Oh, mas eles são pessoas de bem, é claro que nunca vão precisar saber de nada disso...",ironia,ironia,0.9999992747282866,ironia
M'encanta la manera en la que escomençen els meus nadals. ! ,ironia,ironia,0.9999992546230292,ironia
"Schweinsteiger chorando dessa forma, até lembrou o choro dos 20 jogadores q saíram do Corinthians !!! ",ironia,ironia,0.9999992747282868,ironia
 vc tem que ter consciência antes dessas declarações desnecessárias hahahahah  menosmimimi maisfutebol,ironia,ironia,0.9999992803723918,ironia
Como assim minha timeline do Facebook não reflete a grande sociedade brasileira e suas classes em seu total? Estou chocado. ,ironia,ironia,0.9999992747282866,ironia
esse aderiu aquela piada do limpa fossa kkk  ,ironia,ironia,0.9999992690399144,ironia
Me emocionei com a declaração de Eduardo Cunha... Ele com a voz embargada e jurando ser um santo. Mas não fala nada sobre o FGTS. ,ironia,ironia,0.9999992661790196,ironia
Respeito pelos funcionários.  orgulhodeserpucsp obrigadafundasp ,ironia,ironia,0.9999992803723918,ironia
Segredos para casamentos de sonhos tem encontro no Shreraton Salvador Economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
opinião |  Líder do PT na Câmara afirma que solução para economia é oposto que prega . ,n_ironia,n_ironia,0.0012472739770557,n_ironia
Reembolsos fiscais aumentam défice em 314 milhões de euros  economia portugal irs,n_ironia,n_ironia,0.0012448433020883,n_ironia
Amo tudo isso,ironia,ironia,0.9999992517057084,ironia
"olha se eu pudesse eu trocava viu, mas como nao posso fico cm esse bosta msm :) ",ironia,ironia,0.999999283177952,ironia
La camicia di forza...posso averla havaiana? satira,ironia,ironia,0.9999992747282868,ironia
teve negada a prestação das contas de campanha! mas ele ñ esta no BBB pelo $  ,ironia,ironia,0.9999992747282868,ironia
TEM UM GRINGO NA MINHA CASA  ai se fosse vdd nem perderia tmp no twitter  Corria no insta e postava oq tava acontecendo ironico ,ironia,ironia,0.9999992803723916,ironia
"Valentino,retirate.  Ironía ¿Estais tontos o que?",ironia,ironia,0.999999277555851,ironia
"  todo momento falando de loja e o canal faz de desentendido, ótimo atendimento o seus ",ironia,ironia,0.9999992803723918,ironia
 ai tenho que arranjar um marcador para a minha colecção!  As vítimas podem esperar :/,ironia,ironia,0.9999992661790194,ironia
É  tão bonitinhos esses meninos pagando de cachaceiro ....   ,ironia,ironia,0.9999992661790196,ironia
Um judeu a ajudar os Alemães ,ironia,ironia,0.999999190901004,ironia
O que é a inflação? Economia,n_ironia,n_ironia,0.0012472739770557,n_ironia
"boatarde, um pouco de  pra uma semana longa! ",ironia,ironia,0.9999992775558508,ironia
 ne? nao merecia isso ,ironia,ironia,0.9999992747282866,ironia
Rússia restringe importação de produtoras de carne brasileiras  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
"O Bahia caiu por culpa do presidente, segundo avaliação de parte da imprensa. O Vitória naufragou, mas p/ culpa da gravidade. ",ironia,ironia,0.9999992690399142,ironia
"J&F procura bancos para vender Alpargatas, Eldorado e Vigor  Economia ",n_ironia,n_ironia,0.0012448433020883,n_ironia
"Acabei de ganhar, mas não posso... Snif ... Troco por pé de alface!!! Kakakakakakakakakaka ",ironia,ironia,0.9999992747282866,ironia
O padre ta of pra mim...             Tou tao triste que ate choro!!! Ah ah ah....     ...,ironia,ironia,0.999999280372392,ironia
Economia: Toyota fará recall do Corolla para trocar cinto traseiro  ,n_ironia,n_ironia,0.0012448433020883,n_ironia
ai que querida <3 ,ironia,ironia,0.9999992747282868,ironia
Camino Mordor ganazas ,ironia,ironia,0.9999992487769696,ironia
Continuemos a destruir a indústria e o comércio... economia geringonça  via ,n_ironia,n_ironia,0.0012448433020883,n_ironia
Vou postar junto a hashtag  pq com certeza vai ter gente que não vai entender... ,ironia,ironia,0.999999280372392,ironia
Movimentonegro e feminista fazendo censura por causa de opinião? É coisa da sua cabeça  ,ironia,ironia,0.9999992747282866,ironia
Promoção assim só o Carnaúba faz! Aproveite nossas ofertas de fim de semana :D oferta promocao economia... ,n_ironia,n_ironia,0.0012472739770557,n_ironia
Adoro ser a segunda opção dispensável de alguém :-\  ,ironia,ironia,0.9999992546230292,ironia
...mas pela a falta de habilidade e aptidão da presidente Dilma. <- E eu que pensava que a culpa era do FHC. ,ironia,ironia,0.999999280372392,ironia
"  sua neh, Anterito?! Ronaldo Nazário não tem condições morais pra falar nada contra seus comparsas!! É muita hipocrisia!",ironia,ironia,0.9999992859725744,ironia
"Acho que vou por  quando estiver sendo irônico, e brincadeira quando estiver brincando, porque tá difícil kkkk",ironia,ironia,0.9999992803723916,ironia
faltou o  aí. hahahaha xDEu não adoro quando isso acontece. =X,ironia,ironia,0.9999992747282866,ironia
"Muito ruim não poder ser racista livremente, onde está a liberdade de expressão desse coitado desse rapaz? ",ironia,ironia,0.999999283177952,ironia
Não PRECISA DE LIBERAÇÃO DO MONTERREY basta o Vitória n devolver o ITC que a transferência é Nacional. JeitinhoCBF,ironia,ironia,0.9999992747282866,ironia
"sstvi Elisabete vai á chapa com os seus dois amores""""",ironia,ironia,0.9999992661790196,ironia
Sábias palavras! Maceio Alagoas Recife Brasilia  Risos CurteAi Politics… ,ironia,ironia,0.999999277555851,ironia
Tarde divertidisima me espera historia meencanta  yopuedo diassinvidasocial empiezanya… ,ironia,ironia,0.9999992775558508,ironia
Na SIC Not. estão a dizer que as desigualdades são culpa do Reagan e Thatcher. narrativas ,ironia,ironia,0.9999992546230292,ironia
"Parabéns São Paulo, vocês fizeram uma escolha fantástica. Ele é realmente incrível, um prefeito nota 10.  ",ironia,ironia,0.999999277555851,ironia
Não acredito. O governo do Paraná é do psdb e não faz coisa errada.  ,ironia,ironia,0.9999992747282866,ironia
"NEm sei que ta aconteceno nesse Brasil, e o povo falando que a dilma saiu? qual vai ser a diferença ? Sem  serio..",ironia,ironia,0.9999992747282868,ironia
estudar ate o natal! como eu amo esse IF ,ironia,ironia,0.999999277555851,ironia
machismo é maneiro msm. Só mulher pode ser objeto. O inverso é viadagem.  ,ironia,ironia,0.9999992747282868,ironia
  a propaganda  da Samarco não provoca   ,ironia,ironia,0.9999992747282868,ironia
Exite o(a) corno(a) ateu vc avisa avisa mas só acredita vendo kkkkkk ,ironia,ironia,0.999999280372392,ironia
La meua bona sort  ,ironia,ironia,0.9999992546230292,ironia
Foi um maquiador da globo que foi lá fazer isso pra ela fazer vídeo e se sair de coitada ,ironia,ironia,0.9999992690399142,ironia
“: Lava-Jato: Collor e Lindbergh Farias estão juntos na lista de Janot.   ,ironia,ironia,0.9999992428850588,ironia
Vou começar o ano com a stora mais que querida da escola  ,ironia,ironia,0.9999992428850588,ironia
RTUOLNoticias: Fazenda: decisão da S&P reflete aumento da incerteza relacionada a crise política  EconomiaTimBeta…,n_ironia,n_ironia,0.0012448433020883,n_ironia
"É tanto radar novo e investimento em tecnologia, que daqui a pouco teremos que absurdamente"" andar na velocidade que a lei manda. """,ironia,ironia,0.9999992661790194,ironia
Para que saúde e educação não é mesmo .,ironia,ironia,0.9999992775558508,ironia
"Amanhã vão estar -4°, que bom! ",ironia,ironia,0.9999992718896556,ironia
Todos aqueles que odeiam Pepe por não ser Português estão agora preocupados por ele não ter treinado? ,ironia,ironia,0.9999992458367678,ironia
temos de usar tags do género   hiperbole e por aí fora...,ironia,ironia,0.999999227952316,ironia
". MOMENTS BOMDIA POLÍTICA ECONOMIA LAVAJATO BRASIL  'Se quiserem, me derrubem', diz Temer a jornal",n_ironia,n_ironia,0.0012472739770557,n_ironia
"só não vou sair hj pq não quero beber , e como não tenho motivos nenhum pra isso (  ) , melhor não ir ..",ironia,ironia,0.9999992803723918,ironia
"Golpe da Veja,agressão a petistas,boca d urna tucana,boato sobre morte do doleiro.Aécio tem razão: essa eleição está mto suja, né? ",ironia,ironia,0.9999992775558512,ironia
"Atacar politicos em aeroportos é estimulá-los a usar jatinhos de empresários, um absurdo! ",ironia,ironia,0.9999992775558508,ironia
"   uau, que novidade ! ",ironia,ironia,0.9999992747282864,ironia
Se me conheces à 2 dias o problema é teu ,ironia,ironia,0.9999992747282866,ironia
Economia e Capitalismo: IBGE: PIB cresce 1% no primeiro trimestre de 2017....  PIB QueJunho economia Brasil,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Mas quem sabe das coisas é o , incompetentes são dos dirigentes do Grêmio   ",ironia,ironia,0.999999277555851,ironia
"ele é tão bom, mas tão bom que os demais times brigam pra contratá-lo  paz",ironia,ironia,0.999999280372392,ironia
+ de 49% d economia ThermaProHardcore Integralmédica Compare preços d suplementos e economize d verdade!,n_ironia,n_ironia,0.0012448433020883,n_ironia
Dica de Leitura.Estudo Aprimoramento Conhecimento Economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
" Com fé em deus, um dia vou ver a kefera, e vou abraçar ela tao forte, ate ela ficar magra.",ironia,ironia,0.999999283177952,ironia
uhum  'regram beniciobarbudoIsso basta beniciobarbudo  friends amigos bff… ,ironia,ironia,0.9999992803723918,ironia
"passei frio dia todo, peguei a blusa, tô com calor ",ironia,ironia,0.9999992604235944,ironia
Base aliada já planeja o pós-Temer   Temer Politica impeachment Economia mercados market stocks  China Dolar,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Mirando Stand Up"" sentados..  (?""",ironia,ironia,0.9999992718896556,ironia
-Da quando sei a Cortina?-D'Ampezzo!Buon2015!  amicamia persempre sapevatelo,ironia,ironia,0.9999992803723916,ironia
"Sexta, fim do mundo, tem @_zecaetano  no Rosário - foi?! @gisawdias @samara_ancheta",ironia,ironia,0.9999992690399142,ironia
"Claro que daria (). O Flamengo foi flagrantemente favorecido pela arbitragem na rubensliga, vide o jogo contra o bacalhau na TG.",ironia,ironia,0.9999992661790196,ironia
nem eu paneleiro  ,ironia,ironia,0.9999992633069272,ironia
 Coerente. Quem prendeu os presidentes petralhas na CF esse ano ñ poderia homenagear cantora comunista.  ,ironia,ironia,0.999999277555851,ironia
"Toda vez q a Dilma fala do PMDB visualizo um   "" . Ela só não fala, mas pensa , certeza !""",ironia,ironia,0.9999992747282864,ironia
clara_postal: Colagem e croquis!  moda croqui arte laboratório criatividade   UCS Campos 8 ,ironia,ironia,0.9999992690399142,ironia
Gesner Oliveira: Informação em prol da concorrência é (quase) tudo que o consumidor quer  Economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Economia.País tem um milhão a mais de desempregados em três meses ,n_ironia,n_ironia,0.0012472739770557,n_ironia
"Como o mercado cria empregos, e como o estado os destróiTrabalho Emprego Desemprego CLT Economia Brasil",n_ironia,n_ironia,0.0012448433020883,n_ironia
Qual é o segredo da Austrália para crescer por mais de 25 anos sem recessão economia sociedade,n_ironia,n_ironia,0.0012448433020883,n_ironia
"   será MESMO q tem indústria da multa em SP ? Será q tem meta mesmo, ein  e ? ",ironia,ironia,0.9999992690399142,ironia
- pessoas que pensam que têm confianças quando não tem é outro nível lol ,ironia,ironia,0.9999992747282864,ironia
"A direita se manifestando em defesa da democracia, e pedindo impeachment pq seu candidato ñ ganhou.tendi  mimimi",ironia,ironia,0.9999992775558508,ironia
O negócio é trabalhar para poder comprar café e tomar seee der tempo.   ,ironia,ironia,0.9999992604235944,ironia
"Saber que nos EUA a campanha presidencial está empatada me dá um sentimento de pelo menos não estamos sós no retrocesso"" """,ironia,ironia,0.9999992661790196,ironia
: gente sin pareja dando consejos de pareja.,ironia,ironia,0.999999277555851,ironia
"Muito boa, a refinada  do Constantino em relação ao TicoSantaCruz  Rs  via ",ironia,ironia,0.9999992718896554,ironia
 Acho que faltou a hashtag  na hora.,ironia,ironia,0.9999992633069276,ironia
Estou com o coraçãozinho parrido!  Jornal JornalVS VS… ,ironia,ironia,0.9999992633069276,ironia
"O que falar dessas chapas do DCE que super expõem suas propostas ao invés de brigar e que claro, são super apartidárias ",ironia,ironia,0.9999992718896556,ironia
"redução da maioridade penal sim! O bandido q chuta a própria mãe aos 6 meses d gestação, q arque c/ as consequências e vá p/ cadeia. ",ironia,ironia,0.9999992690399144,ironia
Melhor dia de sempre ,ironia,ironia,0.9999992604235944,ironia
O rapaz de Hermano mayor de hoxe é Dios. Non comprendo que precise ter terapia. Está totalmente adaptado á sociedade ,ironia,ironia,0.9999992775558508,ironia
"Vocês que não entendem  e , saiam do twitter e migrem para o chorume book, ops, digo facebbook.",ironia,ironia,0.9999992690399142,ironia
"tem muita gente chata nas redes socias, cheios de críticas mimimimi! E quem não quer receber crítica não faça nada ",ironia,ironia,0.9999992775558508,ironia
  com continues aixina de cendrós acabe el sandwitx i me'n torne a casa  Anem! Un abraç!,ironia,ironia,0.9999992633069272,ironia
"Ufa! Ainda bem, né????  ",ironia,ironia,0.9999992546230292,ironia
Diário ♔DAVINIANAS   já saiu!  Graças a    uol economia,n_ironia,n_ironia,0.0012472739770557,n_ironia
Tateane é libertária ,ironia,ironia,0.9999992575289764,ironia
Hoje parece que vai ser uma daqueles casos fáceis...  SVUBR,ironia,ironia,0.9999992690399142,ironia
foi um delito sem importância né???   (sempre bom avisar),ironia,ironia,0.999999283177952,ironia
RT : SPFC pareceu o PT: querendo enganar o juiz. ,ironia,ironia,0.9999992775558512,ironia
 não percebeu a  kkk,ironia,ironia,0.9999992775558508,ironia
Amizade colorida........ Não sei nem o que é isso  ,ironia,ironia,0.999999277555851,ironia
nao foi o fim do mundo mas chegou perto... 41graus marcou meu carro ontem em POA!!! http://t.co/Frf6CQiR,ironia,ironia,0.9999992690399144,ironia
Economía/ Motor.-  ALD  Automotive compra  BBVA AutoRenting,n_ironia,n_ironia,0.0012472739770557,n_ironia
Presidente  fala agora sobre cortes feitos no próprio governo e a PEC do teto dos gastos públicos p/ recuperação da economia.,n_ironia,n_ironia,0.0012448433020883,n_ironia
"..alcançando um patamar de 825 milhões de dólares”. ComércioExterior Economia Pernambuco""",n_ironia,n_ironia,0.0012448433020883,n_ironia
Bandidaaaaaaa puxa pelos cabelos (),ironia,ironia,0.9999992747282868,ironia
 galero,ironia,ironia,0.9999992604235944,ironia
Grandissima UBIbanca!!   risate LapoElkann,ironia,ironia,0.9999992775558512,ironia
Indice de empresas sostenibles (DJSI)  ade negocios economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
" imagina, que isso? Ele é o melhor sqn ",ironia,ironia,0.999999277555851,ironia
Nós não precisamos de investimentos Mr. Obama. Afinal estamos todos empregados. Inclusive eu.    ,ironia,ironia,0.9999992633069276,ironia
Muito triste ter que colocar a tag  num tweet. Ma não dá pra facilitar né?,ironia,ironia,0.999999280372392,ironia
"Muito compreensiva, ela!Saiba mais sobre ironia em:  ",ironia,ironia,0.9999992369469372,ironia
aiaiaiaia verás como corre el Javi ,ironia,ironia,0.9999992718896554,ironia
O que tem de bom hoje?  economia,n_ironia,n_ironia,0.0012472739770557,n_ironia
 precisa da hashtag  msm?,ironia,ironia,0.9999992575289764,ironia
" MEU DEUS, É O CAOS NO COLORADO ",ironia,ironia,0.9999992718896554,ironia
"Leilão prevê envio de 22,4 mil toneladas de milho para o Nordeste  economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
Que coisa... ela deveria ter aceitado a invasão sem reagir.  ,ironia,ironia,0.9999992803723918,ironia
 Mas aí seria muita afronta à família brasileira. ,ironia,ironia,0.9999992661790196,ironia
 te amo tanto kkk..,ironia,ironia,0.999999277555851,ironia
Acordando numa segunda chuvosa e fria na Bahia ! Só pode ser brincadeira. Ou ironia do destino.  segunda monday bahia boracomecar,ironia,ironia,0.9999992633069276,ironia
eu sei :) ,ironia,ironia,0.9999992718896554,ironia
":  é eu querer cuidar de vc, se não consigo cuidar nem de mim""""",ironia,ironia,0.9999992775558508,ironia
Fantastico ainda ouviria o especialista Fernando Holiday p falar dos beneficios da volta da escravidão ,ironia,ironia,0.9999992718896554,ironia
videoshowaovivo ,ironia,ironia,0.9999992803723918,ironia
"É hora do Brasil refletir se presidencialismo é realmente o melhor, diz professor de Stanford"" economia feedly""",n_ironia,n_ironia,0.0012472739770557,n_ironia
"A tragédia principal da minha vida é, como todas astragédias, uma ironia do Destino."" desassossego """,ironia,ironia,0.9999992604235944,ironia
3 dicas para impulsionar seu negóciosem alto investimento  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
É uma das maiores desgraças da nossa legislação trabalhista! SalárioMínimo economia discriminação,n_ironia,n_ironia,0.0012472739770557,n_ironia
Status: Alterando minha definição para ENCANTO.  ,ironia,ironia,0.9999992546230292,ironia
Il mio ricordo e di  e grinta! Ciao wondy,ironia,ironia,0.9999992633069276,ironia
"Publicidade Infantil caiu no ENEM,o q fiz foitrabalho infantil"".Com isso infere-se q essa gente q elabora essas prova são pedófilo """,ironia,ironia,0.999999280372392,ironia
 esqueci de colocar ,ironia,ironia,0.9999992575289764,ironia
O meu padrinho é a pessoa q mais gosta do dia da mãe ,ironia,ironia,0.9999992661790196,ironia
 Que grande MERDA! Valeu Brasil! Valeu presidente! ,ironia,ironia,0.999999283177952,ironia
Prefeitura assina contrato com Banco Interamericano de ... .Veja mais detalhes no site.   Economia Notícias,n_ironia,n_ironia,0.0012448433020883,n_ironia
": Acusado de matar amigo com golpe de espada, ex-'Power Ranger' é preso  arte imitando a vida. """,ironia,ironia,0.9999992517057084,ironia
"Sabe qual é a  da vida?É ter pressa para crescer e, depois, suspirar pela infância… """,ironia,ironia,0.9999992458367678,ironia
"Gays e sua aversão a qualquer sinal de feminilidade no possível parceiro. Um viva ao gay heteronormativo, barbado, peludo, ativão ",ironia,ironia,0.9999992604235944,ironia
Bom dia! E pintou o campeão!! Expliquem essa ateus. Pet é o cara.  ,ironia,ironia,0.9999992775558512,ironia
Tão bom não ser prioridade na vida da pessoa que é prioridade na sua ,ironia,ironia,0.9999992633069272,ironia
"Hoje em dia se fala tanto do antibíblico sonhos de Deus"" que eu vou começar a ficar na torcida para que ""Ele"" consiga realizá-los. """,ironia,ironia,0.9999992604235944,ironia
Peligro. Humanos!!!...Viñetas Humor Crítica Ironía ,ironia,ironia,0.9999992718896556,ironia
